experiment,boundary,control,replicate,mode_count,requested_mode_count,mode_indices,suppression_fraction,centering,positions,activation_delta_rms,calibration_activation_delta_rms,hard_nll,delta_hard_nll,answer_accuracy,answer_accuracy_drop,paired_context_accuracy,paired_accuracy_drop,mean_correct_probability,correct_probability_drop,mean_kl_base_to_intervened,logit_margin_drop
group_sweep,layer.0.output,random,62,4,4,"[2, 4, 20, 24]",1.0,position,null,0.5002695918083191,,0.3874582350254059,0.33907582238316536,0.8917197585105896,0.1082802414894104,0.7898089289665222,0.21019107103347778,0.765957236289978,0.18685072660446167,0.28857478499412537,2.3374571800231934
group_sweep,layer.0.output,random,63,4,4,"[2, 7, 11, 16]",1.0,position,null,0.5914884209632874,,0.3301260769367218,0.2817436642944813,0.9108280539512634,0.08917194604873657,0.824840784072876,0.17515921592712402,0.7805774211883545,0.1722305417060852,0.23603269457817078,2.2479426860809326
group_sweep,layer.0.output,random,64,4,4,"[10, 12, 22, 31]",1.0,position,null,0.43572986125946045,,0.08881296962499619,0.04043055698275566,1.0,0.0,1.0,0.0,0.9177432656288147,0.035064697265625,0.02419007010757923,0.7715692520141602
group_sweep,layer.0.output,random,65,4,4,"[10, 15, 16, 31]",1.0,position,null,0.4538099765777588,,0.09652090817689896,0.04813849553465843,0.9984076619148254,0.0015923380851745605,0.9968152642250061,0.0031847357749938965,0.9127681255340576,0.04003983736038208,0.031146973371505737,0.8276152610778809
group_sweep,layer.0.output,random,66,4,4,"[13, 19, 20, 23]",1.0,position,null,0.3154919147491455,,0.0497821643948555,0.001399751752614975,1.0,0.0,1.0,0.0,0.951510488986969,0.0012974739074707031,0.0011159112909808755,0.07710075378417969
group_sweep,layer.0.output,random,67,4,4,"[0, 1, 10, 11]",1.0,position,null,0.5241110920906067,,0.25555816292762756,0.20717575028538704,0.9331210255622864,0.06687897443771362,0.8662420511245728,0.13375794887542725,0.8294265866279602,0.12338137626647949,0.17377518117427826,1.5114614963531494
group_sweep,layer.0.output,random,68,4,4,"[0, 2, 13, 17]",1.0,position,null,0.439863383769989,,0.2659980058670044,0.21761559322476387,0.941082775592804,0.058917224407196045,0.8821656107902527,0.11783438920974731,0.8286912441253662,0.12411671876907349,0.18239125609397888,1.7894561290740967
group_sweep,layer.0.output,random,69,4,4,"[11, 17, 19, 20]",1.0,position,null,0.3694895803928375,,0.06255542486906052,0.014173012226819992,1.0,0.0,1.0,0.0,0.9407424330711365,0.012065529823303223,0.008822423405945301,0.3034687042236328
group_sweep,layer.0.output,random,70,4,4,"[2, 4, 5, 13]",1.0,position,null,0.5957205891609192,,0.7377908825874329,0.6894084699451923,0.8009554147720337,0.1990445852279663,0.6369426846504211,0.36305731534957886,0.6561243534088135,0.2966836094856262,0.6102118492126465,3.291767120361328
group_sweep,layer.0.output,random,71,4,4,"[1, 4, 9, 16]",1.0,position,null,0.49994543194770813,,0.5176076889038086,0.46922527626156807,0.837579607963562,0.162420392036438,0.7038216590881348,0.29617834091186523,0.7152895331382751,0.23751842975616455,0.40920594334602356,2.676079511642456
group_sweep,layer.0.output,random,72,4,4,"[5, 10, 18, 24]",1.0,position,null,0.5416151285171509,,0.13896575570106506,0.09058334305882454,0.9808917045593262,0.019108295440673828,0.9617834687232971,0.03821653127670288,0.885545551776886,0.06726241111755371,0.06662659347057343,1.239234209060669
group_sweep,layer.0.output,random,73,4,4,"[4, 7, 12, 31]",1.0,position,null,0.5579544305801392,,0.3743014931678772,0.3259190805256367,0.9140127301216125,0.08598726987838745,0.831210196018219,0.168789803981781,0.7542292475700378,0.19857871532440186,0.2737695872783661,2.377795696258545
group_sweep,layer.0.output,random,74,4,4,"[19, 23, 24, 31]",1.0,position,null,0.2539463937282562,,0.04887397587299347,0.000491563230752945,1.0,0.0,1.0,0.0,0.9523438811302185,0.0004640817642211914,0.00015406789316330105,0.007188320159912109
group_sweep,layer.0.output,random,75,4,4,"[1, 3, 14, 20]",1.0,position,null,0.4037592113018036,,0.17380085587501526,0.12541844323277473,0.9681528806686401,0.03184711933135986,0.9363057613372803,0.06369423866271973,0.8766838908195496,0.07612407207489014,0.10180297493934631,1.3688437938690186
group_sweep,layer.0.output,random,76,4,4,"[7, 15, 16, 26]",1.0,position,null,0.48046785593032837,,0.11309756338596344,0.06471515074372292,0.987261176109314,0.012738823890686035,0.9745222926139832,0.025477707386016846,0.9041712880134583,0.048636674880981445,0.04885503649711609,0.9351000785827637
group_sweep,layer.0.output,random,77,4,4,"[0, 1, 4, 28]",1.0,position,null,0.48091691732406616,,0.5887236595153809,0.5403412468731403,0.8121019005775452,0.18789809942245483,0.6401273608207703,0.35987263917922974,0.7075806856155396,0.24522727727890015,0.4784301817417145,2.913309335708618
group_sweep,layer.0.output,random,78,4,4,"[6, 13, 15, 16]",1.0,position,null,0.42914581298828125,,0.06971902400255203,0.021336611360311508,1.0,0.0,1.0,0.0,0.9333833456039429,0.019424617290496826,0.010988865047693253,0.541783332824707
group_sweep,layer.0.output,random,79,4,4,"[1, 5, 9, 24]",1.0,position,null,0.45838263630867004,,0.26846134662628174,0.22007893398404121,0.9490445852279663,0.05095541477203369,0.9012739062309265,0.09872609376907349,0.8284267783164978,0.1243811845779419,0.18601562082767487,1.5428409576416016
group_sweep,layer.0.output,random,80,4,4,"[7, 19, 22, 28]",1.0,position,null,0.41974347829818726,,0.08619775623083115,0.03781534358859062,0.9984076619148254,0.0015923380851745605,0.9968152642250061,0.0031847357749938965,0.921464204788208,0.03134375810623169,0.02725723199546337,0.690183162689209
group_sweep,layer.0.output,random,81,4,4,"[14, 22, 29, 31]",1.0,position,null,0.27517324686050415,,0.05100419744849205,0.002621784806251526,1.0,0.0,1.0,0.0,0.9503201246261597,0.0024878382682800293,0.0006791763007640839,0.0949106216430664
group_sweep,layer.0.output,random,82,4,4,"[2, 8, 17, 25]",1.0,position,null,0.4073168933391571,,0.22719712555408478,0.17881471291184425,0.9713375568389893,0.028662443161010742,0.9426751732826233,0.05732482671737671,0.8595542311668396,0.0932537317276001,0.1488753706216812,1.6116256713867188
group_sweep,layer.0.output,random,83,4,4,"[4, 18, 27, 31]",1.0,position,null,0.4779345989227295,,0.2683664858341217,0.21998407319188118,0.9219745397567749,0.0780254602432251,0.8471337556838989,0.15286624431610107,0.8227037787437439,0.1301041841506958,0.1842941790819168,1.7577905654907227
group_sweep,layer.0.output,random,84,4,4,"[19, 21, 24, 28]",1.0,position,null,0.35229605436325073,,0.04848240315914154,9.999051690101624e-05,1.0,0.0,1.0,0.0,0.9527218341827393,8.612871170043945e-05,0.00029659707797691226,-0.0011124610900878906
group_sweep,layer.0.output,random,85,4,4,"[13, 17, 21, 27]",1.0,position,null,0.41406524181365967,,0.048464931547641754,8.251890540122986e-05,1.0,0.0,1.0,0.0,0.9527412056922913,6.67572021484375e-05,0.0007137375068850815,0.018239974975585938
group_sweep,layer.0.output,random,86,4,4,"[6, 7, 19, 22]",1.0,position,null,0.48167183995246887,,0.09866255521774292,0.050280142575502396,0.9968152642250061,0.0031847357749938965,0.993630588054657,0.006369411945343018,0.9116314053535461,0.041176557540893555,0.0348568819463253,0.9233312606811523
group_sweep,layer.0.output,random,87,4,4,"[3, 7, 10, 12]",1.0,position,null,0.5714415907859802,,0.28923308849334717,0.24085067585110664,0.9267516136169434,0.07324838638305664,0.8535031676292419,0.14649683237075806,0.8043327927589417,0.14847517013549805,0.19860750436782837,1.9833345413208008
group_sweep,layer.0.output,random,88,4,4,"[4, 19, 23, 29]",1.0,position,null,0.39663779735565186,,0.24773022532463074,0.1993478126823902,0.941082775592804,0.058917224407196045,0.8821656107902527,0.11783438920974731,0.8307069540023804,0.12210100889205933,0.16428345441818237,1.658141851425171
group_sweep,layer.0.output,random,89,4,4,"[0, 10, 11, 15]",1.0,position,null,0.4974030554294586,,0.16544094681739807,0.11705853417515755,0.9856687784194946,0.014331221580505371,0.9713375568389893,0.028662443161010742,0.8631718158721924,0.08963614702224731,0.08524467796087265,1.4698078632354736
group_sweep,layer.0.output,random,90,4,4,"[9, 12, 15, 22]",1.0,position,null,0.3485929071903229,,0.05688469111919403,0.008502278476953506,1.0,0.0,1.0,0.0,0.9448869228363037,0.007921040058135986,0.0032142142299562693,0.25267934799194336
group_sweep,layer.0.output,random,91,4,4,"[13, 21, 24, 31]",1.0,position,null,0.3766937553882599,,0.04836374148726463,-1.8671154975891113e-05,1.0,0.0,1.0,0.0,0.9528367519378662,-2.8789043426513672e-05,0.0006315807695500553,0.015424728393554688
group_sweep,layer.0.output,random,92,4,4,"[1, 15, 16, 23]",1.0,position,null,0.40282556414604187,,0.0700935497879982,0.021711137145757675,1.0,0.0,1.0,0.0,0.9338414072990417,0.01896655559539795,0.01347507443279028,0.4852428436279297
group_sweep,layer.0.output,random,93,4,4,"[12, 16, 20, 31]",1.0,position,null,0.41570767760276794,,0.057332493364810944,0.00895008072257042,1.0,0.0,1.0,0.0,0.9447426795959473,0.008065283298492432,0.004449610598385334,0.28216981887817383
group_sweep,layer.0.output,random,94,4,4,"[3, 6, 14, 21]",1.0,position,null,0.47123706340789795,,0.130503311753273,0.08212089911103249,0.9792993664741516,0.02070063352584839,0.9585987329483032,0.04140126705169678,0.8885418176651001,0.0642661452293396,0.059705138206481934,1.297882080078125
group_sweep,layer.0.output,random,95,4,4,"[2, 4, 9, 15]",1.0,position,null,0.49752894043922424,,0.524986743927002,0.47660433128476143,0.843949019908905,0.15605098009109497,0.7165604829788208,0.2834395170211792,0.7167262434959412,0.23608171939849854,0.4148072600364685,2.754696846008301
group_sweep,layer.0.output,random,96,4,4,"[6, 16, 24, 28]",1.0,position,null,0.38742795586586,,0.06364645063877106,0.015264037996530533,1.0,0.0,1.0,0.0,0.9386747479438782,0.014133214950561523,0.006947934161871672,0.422788143157959
group_sweep,layer.0.output,random,97,4,4,"[5, 9, 21, 29]",1.0,position,null,0.4886942207813263,,0.13331669569015503,0.0849342830479145,0.9856687784194946,0.014331221580505371,0.9713375568389893,0.028662443161010742,0.8926302194595337,0.060177743434906006,0.06586388498544693,0.9484643936157227
group_sweep,layer.0.output,random,98,4,4,"[2, 12, 23, 25]",1.0,position,null,0.41833439469337463,,0.13446088135242462,0.0860784687101841,0.9824841022491455,0.017515897750854492,0.9649681448936462,0.03503185510635376,0.8867350816726685,0.06607288122177124,0.06447004526853561,1.2736694812774658
group_sweep,layer.0.output,random,99,4,4,"[0, 1, 18, 25]",1.0,position,null,0.42805036902427673,,0.11735114455223083,0.06896873190999031,0.9952229261398315,0.004777073860168457,0.9904458522796631,0.009554147720336914,0.9002418518066406,0.05256611108779907,0.051401443779468536,0.9056634902954102
group_sweep,layer.0.output,top,,8,8,"[0, 1, 2, 3, 4, 5, 6, 7]",0.05,position,null,0.041114822030067444,,0.048537738621234894,0.0001553259789943695,1.0,0.0,1.0,0.0,0.9526588916778564,0.00014907121658325195,7.640106196049601e-05,-0.0027208328247070312
group_sweep,layer.0.output,bottom,,8,8,"[24, 25, 26, 27, 28, 29, 30, 31]",0.05,position,null,0.0174463652074337,,0.048388607800006866,6.195157766342163e-06,1.0,0.0,1.0,0.0,0.9528018236160278,6.139278411865234e-06,3.139854811706755e-07,0.00025463104248046875
group_sweep,layer.0.output,random,0,8,8,"[6, 10, 12, 18, 20, 21, 25, 27]",0.05,position,null,0.033548880368471146,,0.04841823875904083,3.582611680030823e-05,1.0,0.0,1.0,0.0,0.9527750015258789,3.2961368560791016e-05,2.1814086721860804e-05,0.0010027885437011719
group_sweep,layer.0.output,random,1,8,8,"[1, 4, 6, 8, 10, 15, 19, 27]",0.05,position,null,0.03390461578965187,,0.048630256205797195,0.00024784356355667114,1.0,0.0,1.0,0.0,0.9525731801986694,0.00023478269577026367,6.563574424944818e-05,0.0006184577941894531
group_sweep,layer.0.output,random,2,8,8,"[6, 7, 8, 10, 14, 18, 25, 30]",0.05,position,null,0.03333020955324173,,0.04837346449494362,-8.948147296905518e-06,1.0,0.0,1.0,0.0,0.9528184533119202,-1.049041748046875e-05,3.0989587685326114e-05,-0.0002903938293457031
group_sweep,layer.0.output,random,3,8,8,"[2, 4, 5, 13, 22, 24, 28, 31]",0.05,position,null,0.03212355822324753,,0.04853321984410286,0.0001508072018623352,1.0,0.0,1.0,0.0,0.9526626467704773,0.00014531612396240234,4.253435690770857e-05,0.0027146339416503906
group_sweep,layer.0.output,random,4,8,8,"[0, 1, 3, 12, 19, 24, 25, 30]",0.05,position,null,0.025777189061045647,,0.04850383102893829,0.00012141838669776917,1.0,0.0,1.0,0.0,0.952691912651062,0.00011605024337768555,3.5557339288061485e-05,-0.0002951622009277344
group_sweep,layer.0.output,random,5,8,8,"[3, 4, 8, 9, 10, 14, 23, 24]",0.05,position,null,0.030701596289873123,,0.04890710860490799,0.0005246959626674652,1.0,0.0,1.0,0.0,0.9523116946220398,0.0004962682723999023,7.39499882911332e-05,0.00630950927734375
group_sweep,layer.0.output,random,6,8,8,"[0, 1, 3, 5, 11, 23, 26, 31]",0.05,position,null,0.031255681067705154,,0.048564497381448746,0.00018208473920822144,1.0,0.0,1.0,0.0,0.9526344537734985,0.0001735091209411621,4.47997881565243e-05,0.0009250640869140625
group_sweep,layer.0.output,random,7,8,8,"[1, 5, 6, 9, 11, 17, 21, 24]",0.05,position,null,0.03318340331315994,,0.048336055129766464,-4.635751247406006e-05,1.0,0.0,1.0,0.0,0.9528520703315735,-4.410743713378906e-05,4.535233529168181e-05,-0.0020661354064941406
group_sweep,layer.0.output,random,8,8,8,"[0, 12, 17, 22, 23, 24, 26, 31]",0.05,position,null,0.02272883430123329,,0.04850589111447334,0.0001234784722328186,1.0,0.0,1.0,0.0,0.9526895880699158,0.00011837482452392578,1.2611904821824282e-05,0.0017719268798828125
group_sweep,layer.0.output,random,9,8,8,"[0, 5, 8, 9, 14, 20, 28, 30]",0.05,position,null,0.02867424301803112,,0.048532839864492416,0.0001504272222518921,1.0,0.0,1.0,0.0,0.9526635408401489,0.00014442205429077148,2.6247333153150976e-05,0.00601959228515625
group_sweep,layer.0.output,random,10,8,8,"[4, 12, 16, 17, 20, 21, 28, 29]",0.05,position,null,0.031121231615543365,,0.048553258180618286,0.00017084553837776184,1.0,0.0,1.0,0.0,0.9526448845863342,0.00016307830810546875,3.7171663279877976e-05,0.0007033348083496094
group_sweep,layer.0.output,random,11,8,8,"[0, 2, 8, 9, 20, 23, 25, 28]",0.05,position,null,0.026789508759975433,,0.04859325289726257,0.00021084025502204895,1.0,0.0,1.0,0.0,0.9526068568229675,0.00020110607147216797,4.7264093154808506e-05,0.013191699981689453
group_sweep,layer.0.output,random,12,8,8,"[1, 4, 6, 8, 16, 17, 24, 30]",0.05,position,null,0.030772851780056953,,0.04853406921029091,0.00015165656805038452,1.0,0.0,1.0,0.0,0.9526638388633728,0.00014412403106689453,6.633014709223062e-05,-0.0004134178161621094
group_sweep,layer.0.output,random,13,8,8,"[9, 11, 13, 15, 16, 18, 21, 24]",0.05,position,null,0.030026372522115707,,0.048394087702035904,1.1675059795379639e-05,1.0,0.0,1.0,0.0,0.9527974724769592,1.049041748046875e-05,1.3630152352561709e-05,-0.0008687973022460938
group_sweep,layer.0.output,random,14,8,8,"[0, 6, 7, 10, 12, 15, 25, 28]",0.05,position,null,0.0335509292781353,,0.04845535010099411,7.293745875358582e-05,1.0,0.0,1.0,0.0,0.9527385830879211,6.937980651855469e-05,2.7316353225614876e-05,0.0002646446228027344
group_sweep,layer.0.output,random,15,8,8,"[4, 11, 14, 16, 20, 21, 23, 29]",0.05,position,null,0.032318759709596634,,0.04862995073199272,0.00024753808975219727,1.0,0.0,1.0,0.0,0.9525718688964844,0.00023609399795532227,3.4520591725595295e-05,0.0025610923767089844
group_sweep,layer.0.output,random,16,8,8,"[2, 7, 8, 11, 20, 28, 30, 31]",0.05,position,null,0.03160151094198227,,0.0483245775103569,-5.7835131883621216e-05,1.0,0.0,1.0,0.0,0.9528645277023315,-5.65648078918457e-05,3.6942172300769016e-05,0.004479408264160156
group_sweep,layer.0.output,random,17,8,8,"[3, 6, 7, 14, 16, 21, 22, 27]",0.05,position,null,0.034602925181388855,,0.04837290197610855,-9.510666131973267e-06,1.0,0.0,1.0,0.0,0.9528178572654724,-9.894371032714844e-06,2.6034096663352102e-05,-0.006019115447998047
group_sweep,layer.0.output,random,18,8,8,"[4, 12, 14, 15, 16, 21, 24, 25]",0.05,position,null,0.03148952126502991,,0.0486358180642128,0.0002534054219722748,1.0,0.0,1.0,0.0,0.9525657892227173,0.0002421736717224121,4.309073119657114e-05,0.0031137466430664062
group_sweep,layer.0.output,random,19,8,8,"[1, 2, 3, 8, 12, 19, 22, 28]",0.05,position,null,0.02909274771809578,,0.0484173446893692,3.493204712867737e-05,1.0,0.0,1.0,0.0,0.9527754783630371,3.248453140258789e-05,3.635275425040163e-05,0.0008015632629394531
group_sweep,layer.0.output,random,20,8,8,"[1, 4, 7, 8, 14, 26, 30, 31]",0.05,position,null,0.03176078945398331,,0.048515450209379196,0.00013303756713867188,1.0,0.0,1.0,0.0,0.9526820182800293,0.0001259446144104004,8.457871444988996e-05,0.0029273033142089844
group_sweep,layer.0.output,random,21,8,8,"[2, 4, 6, 10, 16, 18, 20, 28]",0.05,position,null,0.036444712430238724,,0.04863936826586723,0.000256955623626709,1.0,0.0,1.0,0.0,0.9525627493858337,0.00024521350860595703,4.452633220353164e-05,0.006434917449951172
group_sweep,layer.0.output,random,22,8,8,"[13, 14, 18, 19, 24, 25, 28, 31]",0.05,position,null,0.021432287991046906,,0.048335298895835876,-4.711374640464783e-05,1.0,0.0,1.0,0.0,0.9528520107269287,-4.404783248901367e-05,4.559910394164035e-06,-0.0014328956604003906
group_sweep,layer.0.output,random,23,8,8,"[2, 3, 8, 12, 15, 20, 21, 31]",0.05,position,null,0.03163133189082146,,0.048504509031772614,0.00012209638953208923,1.0,0.0,1.0,0.0,0.9526937007904053,0.00011426210403442383,4.296516999602318e-05,0.004975318908691406
group_sweep,layer.0.output,random,24,8,8,"[4, 5, 15, 20, 21, 23, 25, 30]",0.05,position,null,0.0324532650411129,,0.04858476296067238,0.00020235031843185425,1.0,0.0,1.0,0.0,0.9526146650314331,0.0001932978630065918,5.0271737563889474e-05,0.0021820068359375
group_sweep,layer.0.output,random,25,8,8,"[2, 6, 8, 11, 12, 18, 30, 31]",0.05,position,null,0.031811174005270004,,0.048469673842191696,8.726119995117188e-05,1.0,0.0,1.0,0.0,0.952727198600769,8.07642936706543e-05,5.2993047575000674e-05,0.006022930145263672
group_sweep,layer.0.output,random,26,8,8,"[1, 5, 8, 15, 18, 19, 26, 27]",0.05,position,null,0.03084704652428627,,0.04831855371594429,-6.385892629623413e-05,1.0,0.0,1.0,0.0,0.9528684020042419,-6.0439109802246094e-05,3.481477324385196e-05,-0.0009436607360839844
group_sweep,layer.0.output,random,27,8,8,"[2, 4, 6, 12, 20, 24, 26, 29]",0.05,position,null,0.03122546523809433,,0.04853947088122368,0.0001570582389831543,1.0,0.0,1.0,0.0,0.9526576399803162,0.00015032291412353516,4.2060059058712795e-05,0.0021429061889648438
group_sweep,layer.0.output,random,28,8,8,"[1, 6, 11, 14, 19, 29, 30, 31]",0.05,position,null,0.02577134780585766,,0.04835238307714462,-3.002956509590149e-05,1.0,0.0,1.0,0.0,0.952835738658905,-2.777576446533203e-05,2.0207038687658496e-05,-0.0024161338806152344
group_sweep,layer.0.output,random,29,8,8,"[1, 3, 8, 11, 19, 23, 29, 31]",0.05,position,null,0.026117289438843727,,0.04844189062714577,5.947798490524292e-05,1.0,0.0,1.0,0.0,0.9527537226676941,5.424022674560547e-05,2.7895905077457428e-05,-0.00308990478515625
group_sweep,layer.0.output,random,30,8,8,"[3, 9, 11, 12, 15, 16, 29, 30]",0.05,position,null,0.027229798957705498,,0.048582229763269424,0.00019981712102890015,1.0,0.0,1.0,0.0,0.9526202082633972,0.00018775463104248047,2.3052049073157832e-05,0.0009837150573730469
group_sweep,layer.0.output,random,31,8,8,"[7, 10, 12, 17, 23, 27, 28, 29]",0.05,position,null,0.03060101345181465,,0.04839090630412102,8.493661880493164e-06,1.0,0.0,1.0,0.0,0.952801525592804,6.4373016357421875e-06,2.531276550143957e-05,0.0003237724304199219
group_sweep,layer.0.output,random,32,8,8,"[1, 3, 8, 11, 16, 20, 25, 29]",0.05,position,null,0.028946496546268463,,0.048431914299726486,4.9501657485961914e-05,1.0,0.0,1.0,0.0,0.9527629613876343,4.500150680541992e-05,2.97643546218751e-05,-0.0016660690307617188
group_sweep,layer.0.output,random,33,8,8,"[1, 2, 16, 18, 19, 22, 26, 30]",0.05,position,null,0.028617171570658684,,0.04836280271410942,-1.9609928131103516e-05,1.0,0.0,1.0,0.0,0.9528248906135559,-1.6927719116210938e-05,3.2273259421344846e-05,0.004303932189941406
group_sweep,layer.0.output,random,34,8,8,"[0, 3, 5, 8, 10, 14, 22, 26]",0.05,position,null,0.03283478319644928,,0.04872307926416397,0.00034066662192344666,1.0,0.0,1.0,0.0,0.9524840116500854,0.00032395124435424805,3.07770496874582e-05,0.005441188812255859
group_sweep,layer.0.output,random,35,8,8,"[0, 4, 7, 9, 11, 12, 15, 26]",0.05,position,null,0.034439727663993835,,0.04864656552672386,0.0002641528844833374,1.0,0.0,1.0,0.0,0.952556848526001,0.0002511143684387207,5.2339913963805884e-05,0.0022144317626953125
group_sweep,layer.0.output,random,36,8,8,"[7, 8, 10, 12, 14, 19, 22, 29]",0.05,position,null,0.03182912617921829,,0.04842795431613922,4.55416738986969e-05,1.0,0.0,1.0,0.0,0.9527665376663208,4.1425228118896484e-05,3.133853169856593e-05,0.0016984939575195312
group_sweep,layer.0.output,random,37,8,8,"[6, 7, 8, 21, 22, 25, 27, 28]",0.05,position,null,0.03188302740454674,,0.04823262616991997,-0.00014978647232055664,1.0,0.0,1.0,0.0,0.9529522061347961,-0.0001442432403564453,2.3569808035972528e-05,-0.006134510040283203
group_sweep,layer.0.output,random,38,8,8,"[2, 7, 9, 14, 15, 19, 24, 30]",0.05,position,null,0.028857436031103134,,0.04837142676115036,-1.0985881090164185e-05,1.0,0.0,1.0,0.0,0.9528172016143799,-9.238719940185547e-06,3.126515002804808e-05,0.005748748779296875
group_sweep,layer.0.output,random,39,8,8,"[9, 12, 13, 16, 21, 24, 29, 30]",0.05,position,null,0.02668384276330471,,0.048342179507017136,-4.023313522338867e-05,1.0,0.0,1.0,0.0,0.9528461694717407,-3.820657730102539e-05,7.921759788587224e-06,-0.0014142990112304688
group_sweep,layer.0.output,random,40,8,8,"[0, 4, 16, 20, 21, 23, 24, 29]",0.05,position,null,0.03142862021923065,,0.048681508749723434,0.00029909610748291016,1.0,0.0,1.0,0.0,0.9525216221809387,0.00028634071350097656,4.236193126416765e-05,0.004788875579833984
group_sweep,layer.0.output,random,41,8,8,"[3, 7, 11, 12, 14, 28, 29, 30]",0.05,position,null,0.029575565829873085,,0.04842964932322502,4.723668098449707e-05,1.0,0.0,1.0,0.0,0.9527654051780701,4.2557716369628906e-05,2.7944150133407675e-05,-0.004037380218505859
group_sweep,layer.0.output,random,42,8,8,"[0, 12, 17, 19, 23, 27, 28, 30]",0.05,position,null,0.023680489510297775,,0.048500146716833115,0.00011773407459259033,1.0,0.0,1.0,0.0,0.952694833278656,0.0001131296157836914,1.3056973330094479e-05,0.002506732940673828
group_sweep,layer.0.output,random,43,8,8,"[1, 6, 9, 14, 20, 21, 23, 25]",0.05,position,null,0.028044316917657852,,0.04831114038825035,-7.127225399017334e-05,1.0,0.0,1.0,0.0,0.9528743624687195,-6.639957427978516e-05,2.0158775441814214e-05,-0.0025963783264160156
group_sweep,layer.0.output,random,44,8,8,"[1, 4, 8, 14, 15, 20, 22, 27]",0.05,position,null,0.030174216255545616,,0.048619356006383896,0.00023694336414337158,1.0,0.0,1.0,0.0,0.9525821805000305,0.0002257823944091797,7.162154361139983e-05,0.0043773651123046875
group_sweep,layer.0.output,random,45,8,8,"[0, 5, 6, 14, 20, 23, 26, 28]",0.05,position,null,0.029390182346105576,,0.048499707132577896,0.00011729449033737183,1.0,0.0,1.0,0.0,0.9526942372322083,0.00011372566223144531,3.090213067480363e-05,0.0028853416442871094
group_sweep,layer.0.output,random,46,8,8,"[5, 6, 7, 9, 10, 13, 23, 30]",0.05,position,null,0.03491400554776192,,0.048324115574359894,-5.829706788063049e-05,1.0,0.0,1.0,0.0,0.9528646469116211,-5.6684017181396484e-05,4.421544508659281e-05,-0.0008745193481445312
group_sweep,layer.0.output,random,47,8,8,"[5, 10, 12, 15, 16, 18, 22, 30]",0.05,position,null,0.03382708877325058,,0.04849691316485405,0.00011450052261352539,1.0,0.0,1.0,0.0,0.9526991248130798,0.00010883808135986328,2.24864616029663e-05,0.0036077499389648438
group_sweep,layer.0.output,random,48,8,8,"[1, 3, 10, 11, 12, 15, 25, 28]",0.05,position,null,0.030183974653482437,,0.04854746535420418,0.00016505271196365356,1.0,0.0,1.0,0.0,0.9526536464691162,0.00015431642532348633,3.7044472264824435e-05,-0.0002079010009765625
group_sweep,layer.0.output,random,49,8,8,"[12, 13, 14, 21, 22, 24, 25, 28]",0.05,position,null,0.02501918375492096,,0.04833453893661499,-4.787370562553406e-05,1.0,0.0,1.0,0.0,0.9528527855873108,-4.482269287109375e-05,5.444341695692856e-06,-0.0025200843811035156
group_sweep,layer.0.output,random,50,8,8,"[7, 12, 14, 16, 22, 28, 29, 30]",0.05,position,null,0.028525108471512794,,0.04833461344242096,-4.779919981956482e-05,1.0,0.0,1.0,0.0,0.952853262424469,-4.5299530029296875e-05,2.0187879272270948e-05,-0.0009164810180664062
group_sweep,layer.0.output,random,51,8,8,"[5, 10, 12, 15, 16, 18, 21, 28]",0.05,position,null,0.03607058525085449,,0.048465877771377563,8.346512913703918e-05,1.0,0.0,1.0,0.0,0.9527286887168884,7.927417755126953e-05,2.2269459805102088e-05,0.002735614776611328
group_sweep,layer.0.output,random,52,8,8,"[0, 4, 18, 20, 21, 24, 28, 31]",0.05,position,null,0.031044617295265198,,0.04863530024886131,0.0002528876066207886,1.0,0.0,1.0,0.0,0.9525660872459412,0.00024187564849853516,4.3933996494160965e-05,0.003123760223388672
group_sweep,layer.0.output,random,53,8,8,"[0, 5, 8, 9, 21, 25, 26, 29]",0.05,position,null,0.030260160565376282,,0.04850134253501892,0.0001189298927783966,1.0,0.0,1.0,0.0,0.9526942372322083,0.00011372566223144531,2.468804996169638e-05,0.003353595733642578
group_sweep,layer.0.output,random,54,8,8,"[0, 3, 7, 9, 15, 18, 22, 27]",0.05,position,null,0.0315873846411705,,0.04850997403264046,0.00012756139039993286,1.0,0.0,1.0,0.0,0.9526873826980591,0.00012058019638061523,3.114581704721786e-05,-0.0014348030090332031
group_sweep,layer.0.output,random,55,8,8,"[2, 6, 10, 11, 22, 23, 29, 30]",0.05,position,null,0.03058229573071003,,0.048631638288497925,0.0002492256462574005,1.0,0.0,1.0,0.0,0.9525718688964844,0.00023609399795532227,5.630862870020792e-05,0.013800621032714844
group_sweep,layer.0.output,random,56,8,8,"[0, 2, 9, 16, 21, 24, 28, 31]",0.05,position,null,0.029793983325362206,,0.04859902337193489,0.00021661072969436646,1.0,0.0,1.0,0.0,0.9526001811027527,0.00020778179168701172,4.5508917537517846e-05,0.013335227966308594
group_sweep,layer.0.output,random,57,8,8,"[2, 13, 14, 16, 17, 24, 26, 31]",0.05,position,null,0.025907760486006737,,0.04844937101006508,6.695836782455444e-05,1.0,0.0,1.0,0.0,0.9527425765991211,6.538629531860352e-05,3.0790204618824646e-05,0.00821685791015625
